Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Netherlands,7.85,7.50,7.15,6.67,6.67,6.67,6.67,6.67,5.97,5.00,5.00,5.00,5.83,7.38,8.58,8.00,8.63,7.92,6.38,5.75,6.50,6.63,6.50,8.00,7.71,3.50,5.25,6.38,4.71,4.42,5.25,6.33,7.17,7.46,7.92,7.21,2.04,5.54,8.04
New Caledonia,,6.88,5.00,5.00,5.00,5.14,5.00,5.00,5.00,5.00,5.00,5.00,1.25,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,7.29,7.22,7.50,7.50,7.50,7.02,5.56,4.17,4.79,5.00,5.00,5.42,5.49,6.53,7.08,6.79,8.83,7.92,7.50,8.08,8.08,7.79,7.46,7.50,7.08,3.50,4.13,6.88,7.50,7.75,8.25,7.75,7.50,8.29,8.00,7.50,4.00,5.96,8.33
Nicaragua,3.33,2.71,2.50,2.50,2.50,2.50,2.99,2.99,3.33,3.33,3.33,4.17,3.75,5.86,8.83,8.25,4.00,8.96,8.50,7.67,8.21,8.79,8.50,9.00,8.50,5.33,3.75,7.83,8.50,8.75,9.00,8.96,8.79,9.00,8.38,1.21,0.63,3.96,8.42
Niger,,3.33,3.33,3.33,3.82,4.17,4.38,3.75,2.50,2.50,2.50,2.50,2.50,5.15,9.00,9.13,9.00,8.50,8.83,9.00,9.00,9.00,9.00,9.00,9.46,9.25,8.50,9.17,8.50,9.63,10.00,9.25,9.17,9.50,9.08,9.75,7.25,9.42,10.00
Nigeria,4.17,4.38,3.26,4.24,4.72,5.83,5.21,5.83,5.00,5.00,4.65,3.75,4.17,5.92,8.50,6.63,8.38,8.58,8.08,8.63,8.54,9.00,8.96,9.71,10.00,7.63,9.00,9.75,10.00,10.00,10.00,9.00,7.17,6.08,7.67,7.50,2.92,6.00,7.13
Norway,8.34,7.85,6.53,5.70,5.90,6.53,6.18,6.60,4.86,4.17,4.17,5.14,7.29,7.56,8.79,7.00,8.25,7.63,7.75,6.75,8.00,8.42,8.17,8.67,7.92,4.58,6.42,6.42,6.58,7.25,7.50,5.75,6.75,6.92,7.25,7.25,2.58,6.21,8.63
Oman,5.60,7.02,6.74,6.67,6.32,3.40,5.42,7.50,6.88,6.67,5.97,4.17,4.17,6.21,9.21,6.96,9.00,9.17,8.00,7.75,7.75,8.83,9.25,9.67,9.75,9.17,9.38,9.00,9.00,8.75,8.50,8.63,7.67,6.38,7.25,7.83,3.13,5.63,8.50
Pakistan,5.49,5.00,5.00,4.65,4.17,4.17,3.20,3.33,3.89,3.33,3.40,4.17,5.35,6.72,8.33,5.50,8.38,8.63,8.50,9.00,9.63,10.00,10.00,10.00,9.46,7.29,8.50,7.96,8.46,8.50,8.50,9.33,9.21,9.50,9.38,8.50,4.92,7.17,9.08
Panama,4.93,3.96,3.33,3.20,2.78,3.33,3.61,3.82,4.17,4.17,4.17,4.17,4.17,5.92,9.00,8.88,8.50,8.08,6.08,6.42,8.21,8.96,9.08,10.00,10.00,7.13,8.38,9.42,9.63,10.00,10.00,9.75,9.88,9.50,9.38,8.92,4.13,5.83,10.00
Papua New Guinea,5.83,5.14,3.33,3.33,3.33,3.33,2.57,3.26,3.33,3.96,4.17,4.38,5.00,4.54,8.50,7.58,8.08,7.67,4.83,5.96,7.17,8.04,8.33,9.00,9.33,8.67,9.00,10.00,9.79,9.00,9.83,9.75,9.13,8.50,7.88,8.50,5.21,6.29,8.67
Paraguay,6.67,6.67,5.70,4.17,4.17,4.17,5.35,6.53,6.67,6.67,6.67,6.67,6.67,7.32,8.50,7.13,7.50,7.00,4.92,4.50,6.58,7.96,8.42,8.92,9.00,4.67,7.88,9.54,6.42,8.92,9.33,8.96,8.29,8.50,8.67,8.17,4.21,7.67,7.58
Peru,4.51,3.47,2.43,2.71,3.82,3.75,3.89,4.38,3.89,3.33,4.03,5.14,6.67,7.67,9.08,8.17,9.04,6.75,8.25,8.58,8.58,9.21,9.50,9.83,10.00,7.88,9.21,9.67,9.50,9.50,9.50,8.79,8.50,8.38,8.13,8.71,2.46,9.17,7.96
Philippines,4.24,3.96,3.33,3.33,3.33,3.33,2.71,3.47,4.65,4.17,4.38,5.00,5.00,7.32,7.92,6.92,8.58,8.13,8.25,8.67,9.17,9.29,9.29,9.63,9.46,6.04,8.38,9.29,9.08,9.50,10.00,9.71,9.50,9.96,9.79,9.71,7.00,9.50,9.79
Poland,4.52,4.38,3.96,4.58,5.00,4.72,3.61,3.33,2.64,4.03,4.79,5.42,5.83,7.61,9.71,9.08,9.50,8.25,6.88,8.00,9.13,9.13,9.13,9.50,9.54,5.33,7.67,8.58,7.50,6.67,8.08,8.29,8.50,8.50,8.71,8.79,3.00,7.58,8.83
Portugal,5.21,4.10,5.00,5.00,6.18,5.28,4.93,4.17,4.17,4.86,4.45,5.14,5.83,7.07,8.54,8.50,8.50,7.88,6.38,5.71,6.63,6.83,6.00,6.67,6.83,5.38,3.88,4.29,2.63,2.08,4.75,6.54,6.54,7.25,7.25,7.00,1.75,5.71,8.67
Qatar,,5.00,4.38,4.17,3.47,3.54,5.00,5.63,6.67,6.67,6.67,5.28,5.00,6.20,9.79,7.00,8.00,8.50,8.67,10.00,10.00,10.00,10.00,9.08,9.33,10.00,10.00,10.00,10.00,9.88,9.50,9.42,9.00,7.96,6.63,7.04,2.63,1.63,8.54
Romania,4.41,2.64,2.50,2.71,2.50,2.50,2.50,2.50,2.50,2.50,3.26,3.82,5.49,4.99,3.29,0.54,4.46,7.33,8.58,9.08,9.29,9.38,9.17,10.00,9.79,3.33,4.25,5.46,5.96,6.67,8.13,8.25,8.75,8.83,9.00,8.50,2.63,8.71,8.29
Russia,,,,,,,,,2.57,2.50,2.50,2.99,5.07,5.40,4.42,0.79,8.13,8.75,8.83,9.21,9.71,9.79,9.92,10.00,10.00,2.38,7.88,9.00,8.58,8.13,6.13,2.00,3.54,6.33,7.00,6.79,2.17,5.75,1.50
Saudi Arabia,7.22,5.63,5.00,5.28,4.72,5.21,4.93,6.53,7.71,7.50,5.14,4.45,5.00,6.45,7.38,5.17,8.33,7.50,6.17,8.00,6.88,9.38,9.50,8.75,9.25,5.29,7.17,9.25,9.33,8.83,8.50,8.29,7.17,5.75,6.33,6.83,3.17,5.96,9.33
Senegal,5.35,5.00,5.49,5.83,6.46,5.90,5.83,5.28,5.00,5.00,4.24,4.24,5.00,6.47,9.29,9.50,10.00,9.50,9.50,9.50,9.50,9.25,9.00,9.00,9.25,8.67,7.13,8.67,9.00,9.00,9.00,9.00,9.42,10.00,10.00,10.00,8.50,8.17,9.58
Serbia,,,,,,,,,,,,,,,,,,,,,,,9.50,9.50,9.50,7.50,1.92,6.88,7.00,6.79,7.00,7.00,7.29,8.08,8.50,8.50,3.75,2.63,8.63
Serbia & Montenegro,4.24,5.83,5.07,4.24,2.71,2.50,3.13,2.92,1.67,1.67,1.94,3.96,5.63,6.88,9.88,8.58,7.50,9.75,9.50,9.50,9.50,9.50,9.50,,,,,,,,,,,,,,,,
Sierra Leone,,3.33,3.33,3.33,2.92,3.40,4.10,3.20,2.50,2.50,2.50,2.50,1.88,4.65,6.79,7.25,9.00,9.50,9.50,9.50,9.67,10.00,10.00,10.00,10.00,9.17,7.63,9.00,9.00,9.25,10.00,8.33,0.83,9.96,9.50,8.58,4.38,6.33,8.17
Singapore,9.03,7.64,5.00,5.00,5.83,5.49,6.53,6.67,6.04,5.83,5.83,5.83,7.15,8.13,7.75,6.88,9.79,8.29,7.88,7.46,9.38,8.50,9.79,9.00,8.83,2.67,3.33,9.25,8.63,7.38,8.79,8.42,7.21,7.42,8.00,7.13,2.21,4.63,8.83
Slovakia,,,,,,,,,,3.33,3.68,4.72,5.49,7.20,9.50,8.58,8.50,8.33,8.63,9.00,9.00,9.38,9.58,10.00,10.00,6.17,0.50,7.83,6.46,7.50,7.71,7.88,8.50,8.50,8.50,9.00,2.08,9.25,7.33
Slovenia,,,,,,,,,,,,,,,,8.50,8.88,8.79,8.50,8.00,8.29,8.50,8.50,8.96,8.50,6.63,1.46,6.75,5.50,2.83,3.17,6.75,7.42,7.50,9.00,9.00,2.08,0.83,9.96
Somalia,,3.47,2.50,2.50,2.50,2.64,2.29,1.67,1.39,0.83,0.83,0.83,0.83,2.36,5.04,5.50,5.50,5.50,5.50,5.50,5.50,2.29,0.00,3.33,4.00,3.00,1.08,7.83,7.50,7.79,8.00,7.25,7.46,8.04,8.50,8.50,4.00,2.96,8.00
South Africa,6.11,4.86,3.68,4.24,5.56,5.83,5.83,5.83,5.42,5.00,5.00,5.21,5.83,6.89,7.00,6.63,8.50,8.42,7.54,8.08,7.67,8.71,9.00,9.00,8.96,4.96,7.79,8.42,7.67,7.58,7.42,7.38,6.46,6.50,6.96,6.75,1.58,7.88,7.00
South Korea,8.13,6.88,6.67,6.67,6.67,7.15,6.18,6.46,5.83,5.83,5.00,5.56,5.63,6.85,4.04,5.88,10.00,8.88,8.96,8.79,8.83,8.58,9.17,9.08,9.00,3.04,8.63,9.00,7.92,8.04,8.29,8.21,7.75,8.04,8.17,7.38,4.58,7.75,7.83
Spain,7.50,7.64,8.13,8.34,8.34,6.81,6.18,5.00,5.00,4.31,4.17,5.00,5.49,7.07,8.50,8.50,8.75,8.42,7.50,7.38,7.79,7.88,8.00,8.00,7.50,5.00,4.75,5.50,3.04,3.50,5.79,7.88,8.08,7.50,7.71,7.54,1.88,8.96,9.17
Sri Lanka,5.77,5.00,5.28,4.86,3.96,2.99,2.99,4.17,5.00,5.00,5.00,5.56,5.63,6.51,9.42,9.29,8.50,8.67,8.08,9.33,9.42,8.46,9.67,7.50,9.58,8.42,9.46,10.00,10.00,10.00,10.00,10.00,9.67,9.00,9.00,8.63,4.92,6.75,5.88
Sudan,4.24,3.26,3.33,3.47,3.26,1.67,1.46,0.83,1.18,1.67,2.01,2.64,3.33,5.32,9.46,10.00,10.00,9.75,9.08,9.75,10.00,10.00,10.00,10.00,9.92,7.63,8.50,7.67,2.08,1.42,8.25,7.83,8.50,8.50,7.58,2.75,0.50,5.08,6.75
Suriname,,,3.33,2.85,2.57,3.33,3.61,4.17,3.75,3.33,3.68,4.17,4.17,5.35,7.50,7.50,7.50,7.46,7.50,7.13,8.67,9.17,9.00,9.25,9.29,8.63,7.25,8.67,9.42,9.00,9.00,8.63,6.88,3.17,5.50,7.25,2.54,5.00,4.25
Sweden,7.50,7.02,6.18,7.08,7.50,7.50,6.04,4.58,4.45,4.17,4.17,4.72,6.25,6.67,7.96,8.00,8.79,7.88,7.00,7.04,8.13,8.25,8.33,8.67,7.46,4.00,3.63,8.08,6.46,6.75,7.25,8.21,8.21,7.96,7.54,7.00,2.33,7.83,7.88
Switzerland,9.17,8.47,8.34,7.92,7.99,8.34,8.34,8.40,6.95,5.83,5.83,5.83,5.35,4.89,7.13,6.79,7.92,7.38,6.33,5.75,6.92,6.79,7.58,7.75,7.25,3.92,5.67,6.88,5.75,6.50,7.21,6.50,6.00,7.00,7.50,7.00,1.63,8.25,7.75
Syria,3.68,4.17,4.45,3.54,3.47,3.33,2.57,3.96,5.00,5.00,5.00,5.00,5.00,6.26,8.88,7.50,8.50,8.42,7.13,7.38,7.75,8.50,8.75,8.50,8.58,7.58,8.75,8.00,1.75,1.25,1.50,1.21,1.75,0.54,1.46,2.42,2.71,4.71,2.50
Taiwan,8.34,8.13,7.29,8.34,8.13,7.50,6.46,5.14,5.83,5.83,5.83,5.83,5.83,7.43,9.29,8.83,9.92,8.21,7.13,8.42,8.92,8.83,8.96,9.00,8.92,1.46,7.29,8.79,7.63,8.00,8.33,8.08,6.08,6.75,7.25,7.13,3.29,8.13,9.00
Tanzania,3.61,3.33,3.33,3.47,4.24,4.72,4.45,4.51,5.00,5.00,5.00,5.00,5.00,6.47,9.04,8.71,8.75,9.50,9.50,9.50,9.50,9.50,9.50,9.96,10.00,8.25,3.58,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,8.04,7.63,9.00
Thailand,6.67,6.53,5.21,5.00,5.42,5.07,6.32,5.07,5.00,5.00,5.00,5.00,5.63,6.56,1.75,5.58,9.00,7.83,7.63,8.96,10.00,9.46,9.21,9.00,9.13,3.00,7.50,9.50,9.38,9.08,7.96,7.67,8.00,8.50,8.83,8.58,2.79,3.67,6.50
Togo,4.58,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.51,4.17,3.61,4.72,5.00,6.57,9.50,9.13,9.00,8.71,8.50,8.50,8.50,8.50,8.50,8.50,8.21,6.17,7.63,7.50,8.25,9.42,9.50,9.50,9.50,9.13,9.00,9.00,7.13,6.71,9.04
Trinidad & Tobago,5.83,5.83,4.93,4.38,4.58,5.00,4.79,5.21,5.70,4.31,4.17,4.65,5.00,6.04,8.92,8.75,9.00,8.92,8.54,8.83,9.00,9.58,10.00,10.00,9.96,7.42,6.25,7.08,6.79,7.21,7.42,6.92,4.33,3.75,6.21,6.00,2.29,4.92,8.67
Tunisia,4.45,3.89,3.33,3.61,4.79,4.45,4.38,4.65,5.56,5.83,5.83,5.83,5.00,6.90,9.42,8.58,9.96,9.50,9.21,9.04,9.50,9.50,9.63,9.79,9.79,7.42,7.67,6.29,7.00,8.29,8.29,8.00,7.13,6.79,7.29,7.46,2.58,4.92,8.00
Turkey,6.67,5.49,5.14,5.00,4.17,3.54,3.33,3.47,4.93,5.00,4.24,4.17,3.96,6.29,9.50,7.13,8.58,4.13,7.88,8.63,8.79,9.67,9.00,9.25,9.50,5.00,8.92,9.25,7.75,8.50,7.92,8.42,8.46,8.63,8.88,6.38,2.00,8.00,9.08
UAE,6.39,5.14,5.00,5.00,5.28,5.00,5.56,5.97,6.04,5.83,5.83,5.83,5.83,6.72,7.71,5.33,8.29,9.00,7.67,8.38,8.88,10.00,9.75,10.00,10.00,5.67,6.50,8.50,8.50,8.96,8.67,8.63,7.83,7.92,8.50,8.00,2.88,8.25,9.17
Uganda,5.21,3.54,3.33,3.82,4.17,4.10,4.31,4.65,3.33,3.82,4.17,4.72,5.42,7.43,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.92,9.50,8.50,9.42,9.50,9.08,9.21,9.83,10.00,8.88,8.79,9.00
Ukraine,,,,,,,,,,,,,,,6.50,4.38,5.00,8.79,9.08,9.21,9.88,9.71,9.13,10.00,9.46,3.00,6.38,8.92,8.25,6.83,4.21,0.00,5.21,7.25,8.00,8.08,2.13,6.38,1.42
United Kingdom,7.08,6.67,6.67,7.43,8.06,6.25,5.90,5.07,5.07,4.72,5.00,5.35,6.88,8.32,7.58,6.21,8.42,7.50,7.00,7.38,8.17,7.54,7.17,8.04,7.67,3.92,4.00,6.50,5.46,5.50,7.83,7.67,7.08,7.08,6.75,6.50,1.63,9.29,8.50
United States,9.17,8.47,7.50,7.50,6.74,6.67,6.67,5.14,4.79,4.79,5.28,5.83,6.18,7.83,7.96,8.21,9.08,7.25,7.25,7.63,8.92,8.58,8.50,7.50,6.38,2.88,7.50,7.42,7.33,7.38,7.63,7.50,7.33,7.38,7.92,7.54,2.50,7.88,9.33
Uruguay,5.00,4.31,4.17,4.31,5.49,5.00,5.28,5.63,6.11,5.83,5.83,5.83,5.83,6.76,8.50,6.04,7.50,6.46,2.92,3.00,8.29,9.38,9.21,9.13,9.42,6.79,7.38,9.67,8.92,8.50,8.50,8.13,6.29,6.83,8.33,6.75,2.63,5.96,8.46
USSR,4.27,3.89,4.38,5.07,5.83,5.70,4.38,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,8.63
Venezuela,3.75,3.96,3.75,3.40,5.42,5.83,5.70,6.67,5.56,4.51,3.96,3.33,3.47,5.75,6.58,3.96,8.08,8.58,3.50,2.33,9.88,9.50,10.00,10.00,10.00,3.96,1.46,3.08,8.50,6.58,4.75,1.29,0.00,0.75,0.00,0.00,0.00,1.50,8.25
Vietnam,,4.17,4.31,4.17,3.68,3.33,3.33,4.38,5.00,5.00,5.00,5.00,5.49,7.15,9.13,8.58,9.00,9.25,9.71,10.00,10.00,10.00,10.00,10.00,9.88,7.50,7.38,9.83,9.50,9.50,9.75,9.83,10.00,10.00,10.00,10.00,8.33,8.83,9.33
West Germany,7.50,7.02,8.13,7.78,7.57,8.34,7.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yemen,,,,,,,3.33,2.85,4.17,4.17,4.17,4.45,5.42,6.82,9.50,9.33,10.00,8.00,8.00,9.00,9.00,9.00,9.00,8.08,8.42,8.88,9.25,7.67,5.17,5.33,8.50,5.33,3.33,5.25,2.50,2.50,3.38,2.50,6.67
Zambia,2.50,3.26,4.17,3.61,3.33,3.75,4.93,5.00,5.00,4.38,4.17,4.72,5.00,6.45,7.38,7.25,8.33,8.46,8.21,8.46,8.67,9.08,9.83,10.00,9.88,9.00,9.50,10.00,10.00,10.00,10.00,10.00,9.08,8.50,8.92,8.58,2.71,5.71,7.75
Zimbabwe,4.31,4.86,4.51,4.17,4.38,5.00,4.51,5.70,4.45,3.33,3.33,3.33,3.33,5.25,8.42,6.71,3.79,0.50,0.13,0.00,0.00,1.33,1.50,1.00,0.58,1.17,7.42,9.38,8.96,8.79,8.25,7.75,7.50,7.00,7.83,5.25,0.00,5.00,8.58
