Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Netherlands,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.83,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
New Caledonia,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,,,,,,,,,,,, ,,,,,,,,,,,,,,,
New Zealand,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.50,5.00,5.00,5.00,5.00,5.08,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50
Nicaragua,3.00,4.42,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.92,4.00,4.00,4.00,4.00,3.67,2.63,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,1.83,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.21,1.00
Niger,,4.00,4.00,4.00,4.00,4.00,3.58,3.00,3.00,3.00,3.00,3.00,2.58,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.29,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50
Nigeria,1.67,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.50,1.00,1.00,1.00,1.00,1.00,1.00,1.33,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50
Norway,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.33,5.50,5.50,5.50,5.50,5.50,5.42,5.00,5.00,5.00,5.00
Oman,,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.75,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.54,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Pakistan,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.92,3.00,2.50,2.00,1.92,1.50,1.50,1.50,1.50,1.50,1.96,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
Panama,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
Papua New Guinea,3.00,3.00,3.00,3.17,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.42,4.00,3.08,2.08,1.17,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.75,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.29,2.50,2.33
Paraguay,1.75,1.00,0.08,0.00,0.00,0.00,0.00,1.00,3.00,2.17,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.83,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.38,1.50,1.50,1.50,1.63,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.92
Peru,2.67,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.08,3.67,2.00,2.42,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.17,2.00,2.00,2.00,2.42,2.58,2.50,2.63,3.00,2.54,2.25
Philippines,0.00,0.00,1.67,2.00,2.00,2.00,2.00,2.00,2.50,3.00,3.00,3.00,3.00,3.00,3.42,4.00,2.42,1.92,1.50,1.92,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.25,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50
Poland,3.00,4.00,4.00,4.00,4.00,4.00,4.92,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,3.67,3.00,2.75,2.00,2.00,2.00,2.13,2.50,2.50,2.50,2.50,2.50,2.50,2.83,3.00,3.04,3.50,3.50,3.33,3.42,3.00,3.00,2.71,2.50
Portugal,3.25,4.00,4.00,4.42,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.58,4.58,5.00,5.00,5.00,5.00,4.50,3.50,3.50,3.50,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.67,3.50,3.54,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Qatar,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.83,3.00,3.08,4.00,4.00,3.67,3.50,3.50,3.50,3.50,3.50
Romania,2.00,2.00,2.00,2.00,2.00,2.00,3.50,4.00,4.00,4.00,4.00,4.00,3.08,3.00,3.00,3.00,3.00,2.83,2.00,2.29,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.17,2.00,2.04,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50
Russia,,,,,,,,,3.92,3.17,3.00,3.00,2.33,2.00,2.00,1.33,1.00,1.00,1.00,1.25,1.96,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.67,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50
Saudi Arabia,3.33,3.00,3.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.38,2.50,2.50,2.50,2.54,3.00,3.00,3.04,3.50,3.50,3.50,3.50,3.50
Senegal,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.50,2.50,2.50,2.50,2.50,2.50,2.17,2.00,2.00,2.00,2.25,2.50,2.50,2.08,2.00,2.00,2.00,2.13,2.00,2.04,2.04
Serbia *,,,,,,,,,,,,,,,,,,,,,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
Serbia & Montenegro *,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.33,1.00,1.00,1.00,1.00,1.58,2.00,2.00,2.00, ,,,,,,,,,,,,,,,
Sierra Leone,,2.00,2.00,2.00,2.00,2.00,2.00,1.75,1.00,1.00,1.00,1.00,1.33,3.00,3.00,3.00,3.00,3.00,2.75,2.50,2.50,1.58,1.50,1.50,1.50,1.58,2.00,2.00,1.67,1.67,2.00,2.00,2.00,2.04,2.50,3.00,3.00,3.00,2.50
Singapore,6.00,6.00,6.00,6.00,5.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.08,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.83,5.00,5.00,5.00,5.00,5.00
Slovakia,,,,,,,,,,4.67,4.00,4.00,3.58,3.00,3.17,4.00,4.00,3.75,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.54,3.00,3.00,3.00,3.25,3.50,3.50,2.92,2.50
Slovenia,,,,,,,,,,,,,,,,4.00,4.00,3.83,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.33,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.21,3.33
Somalia,,4.00,4.00,4.00,4.00,4.00,4.00,4.00,1.58,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.67,0.50,0.50,0.50,0.50,0.50
South Africa,6.00,6.00,6.00,5.33,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,3.67,3.00,3.00,2.96,2.50,2.33,2.00,2.17,2.50,2.50,2.50,2.50,2.88,2.96,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.96,3.00,2.79,2.25
South Korea,2.83,2.00,2.00,2.00,2.00,2.00,2.00,2.75,5.00,5.00,5.00,5.00,5.00,4.00,4.00,3.50,3.00,2.92,2.17,2.58,2.29,2.50,2.50,2.50,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.42,3.88,4.00,3.83
Spain,4.50,4.00,4.00,4.00,4.00,4.00,4.00,4.08,5.00,5.00,4.42,3.00,4.17,5.00,5.00,4.50,4.00,3.79,3.50,3.50,3.79,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.96,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
Sri Lanka,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.58,4.00,4.00,4.00,4.00,3.83,3.00,3.00,3.00,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.17,2.00,2.00,2.00,2.00,2.00
Sudan,1.42,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.83,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.67,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
Suriname,,,2.00,2.00,2.00,2.42,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.83,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.21,2.50,2.50,2.08,2.00,2.00
Sweden,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.92,5.50,5.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.33,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50
Switzerland,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.50,5.00,5.00,5.00,5.00,4.88,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.83,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Syria,1.42,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,2.83,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.67,1.50,1.46,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
Taiwan,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.00,3.00,3.00,2.08,2.17,3.00,3.00,3.00,3.00,2.96,2.50,2.71,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.33,3.50,3.50,3.50,3.50,3.50
Tanzania,2.58,3.00,3.00,3.00,3.00,3.67,4.00,4.00,4.00,4.00,4.00,4.00,3.00,2.92,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.29,3.33,3.17,3.00,2.63,2.50,2.17,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
Thailand,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.92,2.00,2.50,2.25,1.67,1.50,1.50,1.50,1.50,1.50,1.50,1.71,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
Togo,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.92,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.88,2.00,1.67,1.50,1.54,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
Trinidad & Tobago,2.00,2.00,2.00,2.08,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.58,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00
Tunisia,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.92,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.83,2.58,2.67,2.50,2.50,2.50,2.50,2.50,2.50,2.63,3.00,2.71,2.50
Turkey,3.00,3.00,3.00,3.00,3.00,2.08,2.00,2.42,4.00,4.00,4.00,3.67,2.00,2.00,2.00,2.00,2.58,2.83,2.00,2.33,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.04,2.50,2.50,2.50,2.50,2.50,2.50,2.13,2.00
UAE,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.17,2.50,3.33,3.50,3.50,3.50,3.54,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Uganda,1.00,1.00,1.17,2.75,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.50,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.67,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50
Ukraine,,,,,,,,,,,,,,,3.00,3.00,2.33,1.83,1.00,1.00,1.00,1.71,2.00,2.00,2.00,2.00,2.00,2.00,1.67,1.50,1.50,1.50,1.67,2.00,2.00,2.38,2.50,2.50,2.50
United Kingdom,6.00,6.00,6.00,6.00,5.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.75,4.67,5.00,5.00,5.00,4.92,4.50,4.50,4.50,4.50,4.29,4.00,4.00,4.00,4.00,4.00,4.33,4.50,4.54,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.79
United States,5.42,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.92,4.00,4.00,4.00,4.00,4.08,3.92,4.00,4.83,5.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.71,3.58,4.50,4.50,4.50,4.50,4.50,4.13,4.00,4.00
Uruguay,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.38,3.50,3.83,4.00,4.04,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50
USSR,3.38,4.00,4.00,4.00,4.00,4.00,4.00,4.00,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50,2.54
Venezuela,2.42,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.83,1.67,1.50,1.50,1.50,1.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
Vietnam,,2.00,2.00,2.33,3.00,3.00,2.92,3.00,3.00,3.00,3.00,3.00,3.00,2.42,2.00,2.00,2.00,1.67,1.50,1.50,1.50,1.50,2.46,2.96,3.50,3.50,2.75,2.50,2.50,2.50,2.50,2.50,2.50,2.17,2.38,2.50,2.50,2.50,2.50
West Germany,5.00,4.67,4.92,5.00,5.00,5.00,5.00,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,
Yemen,,,,,,,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,2.33,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.67,1.50,1.46,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
Zambia,1.42,2.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,4.00,3.67,3.00,3.00,3.00,3.00,3.00,2.67,2.00,2.00,2.00,2.42,3.00,3.00,3.33,3.17,3.00,3.00,3.00,2.67,2.50,2.50,2.50,2.50,2.17,2.00,2.33,2.04,2.00,2.00
Zimbabwe,2.92,3.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,4.00,4.00,4.00,3.33,2.42,2.00,2.00,1.08,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.50,0.83,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
