Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Netherlands,9.38,9.00,9.00,9.00,9.00,9.00,9.00,9.00,10.00,9.25,9.00,9.00,9.00,8.46,9.58,9.46,7.79,9.42,9.71,9.25,9.83,9.79,9.71,9.92,9.50,8.63,8.92,9.79,9.13,10.00,9.79,7.04,9.96,9.83,9.71,9.75,9.96,9.92,8.38
New Caledonia,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.50,4.00,4.00,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,8.83,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,8.79,6.46,9.67,7.71,8.54,9.63,8.79,9.46,9.79,9.13,9.58,8.46,6.75,9.38,9.71,9.88,10.00,9.96,7.17,9.38,10.00,9.63,9.83,9.63,9.67,8.46
Nicaragua,3.00,3.00,3.00,3.00,3.67,4.00,6.00,7.00,6.42,6.00,6.00,6.00,6.00,6.83,8.50,8.50,9.46,9.00,9.54,9.75,9.58,9.96,9.54,9.63,9.83,9.92,9.96,10.00,10.00,10.00,9.96,10.00,9.29,9.83,9.83,9.75,10.00,10.00,10.00
Niger,,5.00,5.00,5.00,5.00,5.00,4.58,4.00,4.00,4.00,4.00,4.00,4.00,5.25,9.58,9.38,7.79,9.50,9.88,9.25,9.79,9.79,9.67,9.92,9.46,8.67,8.92,9.79,9.13,10.00,9.75,7.08,9.96,9.92,9.75,9.75,9.96,9.92,8.38
Nigeria,3.17,3.00,3.00,3.42,4.92,5.50,5.00,5.33,6.75,7.00,7.00,6.00,6.00,7.33,9.92,8.71,8.79,8.58,9.33,9.33,9.88,10.00,10.00,10.00,9.83,6.04,10.00,9.88,9.88,10.00,9.75,7.29,5.63,6.54,7.88,10.00,9.46,9.42,9.54
Norway,9.38,9.00,9.00,9.00,9.00,9.00,9.00,9.00,8.75,8.00,8.00,8.00,8.00,8.08,9.38,9.88,8.33,9.50,9.54,9.42,9.96,9.88,9.79,9.58,8.58,7.00,9.67,9.79,9.71,9.75,9.29,5.92,9.50,10.00,9.75,9.33,8.96,9.71,8.38
Oman,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,8.00,8.00,8.00,8.00,8.00,8.67,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Pakistan,4.08,3.83,4.00,4.00,4.00,4.00,4.00,3.75,5.00,5.00,5.00,5.00,5.00,6.25,8.29,8.67,9.63,7.71,10.00,10.00,10.00,10.00,10.00,10.00,7.42,8.00,9.92,10.00,9.25,9.00,9.92,9.96,10.00,9.96,7.58,6.67,9.29,9.71,5.96
Panama,7.67,8.75,8.00,7.67,5.50,4.83,5.58,6.33,7.00,7.00,7.00,7.00,7.00,8.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Papua New Guinea,7.00,7.00,7.00,7.00,7.00,7.00,6.67,6.00,6.00,6.00,6.00,6.00,6.00,6.83,3.96,6.63,8.25,6.79,8.25,9.50,9.75,10.00,10.00,10.00,9.92,9.88,9.92,9.21,9.71,8.08,8.29,8.96,7.92,9.96,10.00,10.00,10.00,10.00,10.00
Paraguay,5.38,5.00,5.00,5.00,5.00,5.00,6.92,7.83,8.00,8.00,8.00,8.00,8.00,8.63,6.50,7.88,8.50,7.71,4.71,7.25,9.71,9.79,9.79,9.79,9.29,7.63,10.00,9.50,9.33,9.92,9.58,7.75,8.83,10.00,9.92,9.13,9.13,9.96,9.79
Peru,3.25,3.00,3.00,2.67,4.75,6.00,6.50,8.00,6.00,5.00,5.00,5.00,5.00,6.63,9.04,7.88,9.88,10.00,9.96,10.00,10.00,10.00,9.96,10.00,9.83,9.38,9.92,10.00,10.00,9.58,9.67,8.67,9.50,10.00,10.00,10.00,9.67,8.71,10.00
Philippines,1.42,2.92,4.00,4.00,4.00,4.67,3.75,4.00,5.25,6.00,6.00,6.00,6.00,5.92,4.33,9.92,8.29,7.75,9.83,9.75,9.92,10.00,10.00,9.71,9.17,9.13,10.00,10.00,10.00,9.88,9.58,9.92,9.79,9.54,9.79,10.00,10.00,9.92,8.67
Poland,4.57,4.00,3.75,3.08,3.92,4.00,5.00,6.00,6.83,7.00,7.00,7.00,7.00,6.75,9.04,8.33,8.58,9.88,10.00,10.00,9.75,9.38,9.92,9.71,8.50,5.75,8.83,9.04,8.71,10.00,9.71,7.21,9.63,9.71,9.63,9.58,9.79,9.83,7.92
Portugal,6.00,6.00,7.00,7.00,7.00,7.00,7.00,7.33,9.00,9.00,9.00,9.00,9.00,8.46,9.38,9.38,7.75,9.46,9.71,9.25,9.83,9.79,9.71,9.92,9.50,8.63,8.92,9.79,9.21,10.00,9.79,7.04,9.96,9.92,9.75,9.75,9.96,9.92,8.38
Qatar,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,8.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Romania,6.14,5.25,4.00,3.08,3.00,3.00,3.00,3.42,4.00,4.00,4.00,4.00,3.75,2.08,6.50,2.54,4.50,4.96,8.04,10.00,9.96,9.50,9.75,9.63,9.29,6.75,8.71,9.67,8.21,9.96,9.83,7.04,9.96,9.92,9.79,9.38,9.92,9.92,8.38
Russia,,,,,,,,,5.00,5.00,5.00,5.00,5.00,6.83,6.83,1.50,7.92,9.75,9.33,10.00,10.00,10.00,10.00,10.00,9.71,6.13,9.75,9.92,9.50,9.83,7.17,3.67,7.88,9.54,8.96,9.58,7.92,9.75,8.42
Saudi Arabia,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.33,9.00,9.00,9.00,9.00,9.00,9.33,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Senegal,5.79,6.00,6.00,6.00,6.00,5.33,5.75,6.00,6.00,6.00,6.00,6.00,6.00,6.58,9.63,9.38,7.79,9.50,9.88,9.25,9.79,9.79,9.71,9.92,9.42,8.92,8.92,9.79,9.13,10.00,9.75,7.08,9.96,9.92,9.75,9.75,9.96,9.92,8.38
Serbia,,,,,,,,,,,,,,,,,,,,,,,9.67,9.50,9.17,6.75,7.38,9.54,7.08,9.92,9.38,6.75,9.83,9.75,9.63,9.79,10.00,9.92,8.46
Serbia & Montenegro,4.17,4.00,3.50,3.00,3.00,3.00,3.00,3.92,4.00,4.00,4.00,4.00,4.00,5.25,3.63,6.88,8.46,2.50,6.63,9.75,9.88,6.88,7.42,,,,,,,,,,,,,,,,
Sierra Leone,,3.00,3.00,3.00,3.00,4.75,4.75,4.00,4.00,4.00,4.00,3.58,3.00,5.21,4.92,4.08,7.04,8.88,8.88,8.21,9.25,8.38,9.08,10.00,10.00,8.08,7.67,9.04,10.00,10.00,10.00,9.63,7.00,3.54,9.38,8.29,9.25,9.83,5.29
Singapore,8.00,8.00,8.00,8.00,8.00,8.08,9.00,9.00,9.00,9.00,9.00,9.00,9.00,8.92,8.21,9.92,9.92,9.88,9.92,10.00,10.00,10.00,10.00,10.00,9.83,9.54,10.00,9.83,9.96,10.00,10.00,9.13,10.00,10.00,9.96,10.00,9.96,10.00,9.96
Slovakia,,,,,,,,,,6.00,6.00,6.00,6.00,7.00,9.75,7.79,8.63,9.08,9.88,8.96,9.54,9.63,9.75,9.25,8.92,8.63,8.92,9.79,9.13,10.00,9.79,7.04,9.96,9.92,9.75,9.75,9.96,9.92,8.38
Slovenia,,,,,,,,,,,,,,,,8.88,6.50,8.54,9.79,9.38,9.88,9.79,9.58,9.92,9.50,8.58,8.92,9.79,9.13,10.00,9.79,7.04,9.96,9.92,9.75,9.75,9.96,9.92,8.38
Somalia,,2.42,2.00,2.00,2.17,3.00,3.00,3.00,2.00,2.00,2.00,2.00,2.00,4.42,10.00,10.00,9.92,10.00,10.00,10.00,9.63,7.83,6.25,9.96,10.00,10.00,8.75,9.88,10.00,9.04,6.46,7.96,9.63,9.96,10.00,10.00,10.00,10.00,10.00
South Africa,5.36,2.33,1.75,3.92,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.67,6.00,7.67,6.88,7.88,8.21,6.67,5.58,7.75,9.13,9.54,9.29,8.54,7.46,7.71,9.50,9.00,8.67,7.63,8.63,7.50,7.67,9.71,9.58,8.83,8.08,9.54,8.63
South Korea,5.00,5.00,5.00,6.33,8.92,9.00,9.00,9.00,9.00,8.50,8.00,8.00,8.00,7.92,3.21,8.96,10.00,8.00,9.96,9.96,10.00,9.54,10.00,10.00,7.46,6.79,9.63,9.88,9.79,10.00,10.00,9.21,9.63,10.00,9.96,9.75,9.79,9.83,8.29
Spain,7.00,7.00,8.00,8.00,8.00,8.00,8.00,8.33,8.33,7.00,7.00,7.00,7.00,7.13,9.54,9.38,7.79,9.42,9.71,9.25,9.83,9.79,9.71,9.92,9.50,8.63,8.92,9.79,9.13,10.00,9.79,7.04,9.96,9.92,9.75,9.75,9.96,9.92,8.38
Sri Lanka,4.40,4.00,4.00,4.00,3.75,2.00,3.33,4.58,5.83,6.00,6.00,6.00,6.00,7.21,9.04,8.63,9.33,7.54,9.46,10.00,9.63,9.92,9.92,9.50,9.92,9.54,10.00,10.00,7.75,9.96,10.00,9.83,9.00,9.79,9.21,8.88,9.79,9.46,2.88
Sudan,4.00,4.00,3.25,3.25,2.33,1.42,2.00,2.00,3.00,3.00,3.00,3.00,3.00,5.29,8.79,5.29,7.92,10.00,10.00,10.00,10.00,10.00,9.67,9.88,9.75,8.71,8.75,7.92,6.67,5.25,6.25,9.83,9.79,9.38,0.75,0.00,5.96,0.83,7.25
Suriname,,,3.83,3.00,3.00,3.00,3.33,4.00,4.00,4.00,4.00,4.00,4.00,6.00,10.00,6.79,3.29,5.58,0.00,8.13,9.58,10.00,10.00,10.00,10.00,10.00,10.00,6.79,10.00,10.00,10.00,9.75,1.83,7.75,10.00,10.00,7.75,1.42,5.71
Sweden,8.77,9.00,9.00,9.00,9.00,9.00,9.00,9.00,8.33,7.00,7.00,7.00,7.00,7.29,9.50,9.33,8.71,8.21,9.54,9.25,9.71,9.54,9.42,9.96,8.79,6.83,9.58,9.67,9.67,10.00,9.38,6.67,9.88,9.71,9.21,9.25,9.88,9.63,7.33
Switzerland,9.77,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.58,8.63,9.92,9.42,8.17,9.83,9.83,9.54,9.92,9.75,9.67,10.00,9.63,9.29,9.88,9.29,9.17,10.00,9.88,9.63,9.88,10.00,10.00,9.92,9.96,9.92,9.58
Syria,4.13,4.00,4.00,4.00,4.00,4.00,4.00,4.00,5.00,5.00,5.00,5.00,5.00,6.67,9.67,8.08,7.13,9.17,9.25,9.79,9.25,9.58,10.00,10.00,10.00,9.88,10.00,9.67,5.42,3.29,4.13,4.79,9.75,4.92,5.83,10.00,10.00,2.50,0.42
Taiwan,7.17,8.00,8.17,9.00,9.50,10.00,10.00,10.00,10.00,9.50,9.00,9.00,9.00,8.96,7.04,9.92,10.00,9.21,9.75,10.00,10.00,10.00,10.00,10.00,10.00,9.38,10.00,9.96,10.00,10.00,10.00,9.79,9.79,10.00,9.96,9.92,10.00,10.00,9.13
Tanzania,4.33,4.00,4.00,4.50,5.00,4.92,4.58,5.00,5.75,6.00,6.00,6.00,6.00,7.17,9.67,8.33,8.79,9.08,8.58,9.38,9.67,9.67,8.79,9.79,9.67,8.79,9.04,8.92,9.88,10.00,9.88,6.79,9.13,10.00,10.00,10.00,10.00,10.00,10.00
Thailand,5.92,5.00,5.00,5.00,6.67,8.33,8.83,8.00,8.00,8.00,8.00,8.00,8.00,6.54,4.88,9.04,9.46,8.54,9.96,10.00,10.00,9.96,9.88,9.83,9.58,9.54,10.00,10.00,9.92,9.92,9.50,9.38,9.63,10.00,9.96,10.00,10.00,9.67,8.83
Togo,5.33,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.92,9.58,9.38,7.79,9.50,9.88,9.08,9.83,9.79,9.71,9.96,9.42,8.54,8.92,9.79,9.29,10.00,9.75,7.08,9.96,9.92,9.75,9.75,9.96,9.92,8.38
Trinidad & Tobago,5.67,6.00,6.00,5.92,5.33,6.00,6.00,6.25,7.00,7.67,8.00,8.00,8.00,8.67,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.46,9.96,10.00,10.00,10.00,10.00,10.00
Tunisia,4.75,5.00,5.00,5.00,5.00,5.00,5.00,5.00,6.00,6.00,6.00,6.00,6.00,6.58,9.54,9.54,7.75,9.33,9.92,9.79,10.00,9.63,9.67,10.00,9.71,8.33,8.88,10.00,8.63,9.92,9.46,7.92,8.96,8.38,8.79,8.29,10.00,9.92,8.58
Turkey,4.29,4.42,5.00,5.00,3.17,2.00,2.00,2.08,8.00,8.00,8.00,8.00,7.42,5.04,2.50,3.33,2.96,1.38,7.04,8.04,9.50,9.96,9.13,9.25,8.50,7.00,9.88,8.42,9.13,9.21,8.04,6.21,8.71,7.13,5.75,7.42,6.50,7.17,1.29
UAE,6.17,6.00,6.00,6.00,6.00,6.00,6.00,6.75,8.83,9.00,9.00,9.00,9.00,9.33,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Uganda,4.04,3.00,3.00,3.58,4.00,3.67,3.50,3.83,5.00,5.00,5.00,6.33,7.00,7.79,8.29,7.33,8.17,8.71,9.88,8.92,9.79,9.63,9.79,9.92,9.63,7.04,8.67,8.08,9.63,9.58,9.75,6.63,9.13,9.58,9.92,9.79,10.00,10.00,9.71
Ukraine,,,,,,,,,,,,,,,5.72,2.13,5.38,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.38,3.50,10.00,10.00,10.00,10.00,4.04,2.00,7.50,9.83,9.88,9.75,8.79,9.83,7.04
United Kingdom,9.00,9.00,9.00,9.67,10.00,10.00,10.00,10.00,8.58,7.75,8.00,9.00,9.00,9.33,10.00,10.00,9.42,9.29,10.00,9.88,9.71,9.79,9.71,9.92,8.83,7.29,9.38,9.92,10.00,9.92,9.96,9.38,8.17,9.13,9.71,9.83,9.96,9.83,8.29
United States,9.67,9.58,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.75,9.88,9.46,6.79,9.71,9.29,7.83,8.50,9.67,9.71,9.08,8.75,9.25,9.50,9.21,9.92,9.96,9.79,9.04,10.00,9.46,9.33,10.00,9.71,9.29,9.58
Uruguay,5.00,5.00,5.00,5.33,7.00,7.00,7.08,8.00,8.00,8.00,8.00,8.00,8.00,7.92,8.67,9.13,9.54,8.88,4.38,5.38,9.67,9.38,10.00,9.96,9.21,7.79,9.42,9.92,9.33,9.50,8.00,8.00,8.17,9.96,9.08,7.88,7.25,9.88,9.88
USSR,9.00,9.00,7.67,6.50,6.00,6.17,7.00,6.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,9.88
Venezuela,4.21,4.00,2.75,3.08,5.08,4.92,5.75,7.75,6.67,7.00,7.00,7.42,7.83,7.21,8.42,8.75,8.25,9.58,4.04,4.58,1.54,9.58,9.25,6.67,8.92,10.00,1.08,10.00,10.00,4.04,8.29,10.00,4.38,8.75,5.83,0.13,0.00,0.00,4.63
Vietnam,,5.83,5.00,4.17,4.00,4.00,4.00,3.75,3.00,3.00,3.00,3.00,3.58,5.71,8.13,9.42,10.00,9.92,10.00,10.00,10.00,10.00,10.00,10.00,9.96,9.25,9.38,9.25,9.92,10.00,9.54,9.79,9.96,10.00,10.00,10.00,10.00,10.00,9.83
West Germany,9.38,9.00,10.00,10.00,10.00,10.00,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yemen,,,,,,,5.00,5.00,7.00,7.00,7.00,7.00,7.00,7.50,9.96,8.46,8.13,9.54,9.75,9.92,10.00,10.00,10.00,10.00,10.00,10.00,9.21,10.00,10.00,10.00,10.00,10.00,8.13,9.58,10.00,9.67,9.96,10.00,10.00
Zambia,4.00,4.25,5.00,3.08,2.08,3.42,4.17,5.00,5.00,5.00,5.00,4.92,5.00,6.58,4.63,5.29,5.96,7.67,6.75,9.00,10.00,9.79,7.71,7.79,8.83,5.13,9.58,9.79,9.33,9.67,8.04,5.38,6.38,9.83,8.46,6.67,4.25,7.50,9.17
Zimbabwe,4.79,5.00,4.50,3.58,3.08,3.00,3.00,4.08,5.00,5.00,5.00,5.00,5.00,5.71,1.96,3.13,8.08,6.38,10.00,2.50,0.00,2.21,0.83,4.17,0.83,1.92,9.83,9.96,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
